"kommunenummer","iKomNr","KomNavn","iKomNr2023","txtFylke","intercept","slope","ImpAreaKm2_2000","ImpAreaKm2_2001","ImpAreaKm2_2002","ImpAreaKm2_2003","ImpAreaKm2_2004","ImpAreaKm2_2005","ImpAreaKm2_2006","ImpAreaKm2_2007","ImpAreaKm2_2008","ImpAreaKm2_2009","ImpAreaKm2_2010","ImpAreaKm2_2011","ImpAreaKm2_2012","ImpAreaKm2_2013","ImpAreaKm2_2014","ImpAreaKm2_2015","ImpAreaKm2_2016","ImpAreaKm2_2017","ImpAreaKm2_2018","ImpAreaKm2_2019","ImpAreaKm2_2020","ImpAreaKm2_2021","ImpAreaKm2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050","SHAPE_Length","SHAPE_Area","intercept2","slope2","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022"
"3907",3907,"Sandefjord",3804,"38",-698739.234189723,361.149209486166,20.6199,21.0582,21.6639,22.1463,22.9365,22.7718,23.9733,24.084,24.0633,24.4305,24.0012,24.4359,24.9462,25.8714,25.308,25.7184,26.3385,27.7623,27.5697,26.6553,27.1611,27.8352,28.5579,28.6790549407115,29.0040892292491,29.3291235177866,29.6541578063241,29.9791920948617,30.3042263833993,30.6292606719368,30.9542949604743,31.2793292490119,31.6043635375494,31.929397826087,32.2544321146246,32.5794664031621,32.9045006916996,33.2295349802372,33.5545692687747,33.8796035573123,34.2046378458499,34.5296721343874,34.8547064229249,35.1797407114625,35.504775,35.8298092885376,36.1548435770752,36.4798778656127,36.8049121541502,37.1299464426878,37.4549807312253,313145.858136973,422706547.79141,-628.865310770757,0.325034288537553,21.2032663043477,21.5283005928852,21.8533348814228,22.1783691699603,22.5034034584979,22.8284377470354,23.153472035573,23.4785063241105,23.8035406126481,24.1285749011856,24.4536091897232,24.7786434782607,25.1036777667983,25.4287120553358,25.7537463438734,26.0787806324109,26.4038149209485,26.728849209486,27.0538834980237,27.3789177865611,27.7039520750988,28.0289863636362,28.3540206521739
"4228",4228,"Sirdal",4228,"42",-78227.1916996048,39.5237154150198,0.8145,0.819,0.864,0.8649,0.8298,0.9261,0.891,1.0116,1.0053,1.0872,1.0818,1.0242,1.0953,1.1151,1.089,1.2492,1.3545,1.4184,1.4157,1.5525,1.4274,1.5291,1.5129,1.55635612648222,1.59192747035572,1.62749881422925,1.66307015810277,1.69864150197629,1.7342128458498,1.76978418972332,1.80535553359684,1.84092687747035,1.87649822134387,1.91206956521739,1.94764090909091,1.98321225296442,2.01878359683794,2.05435494071146,2.08992628458498,2.12549762845849,2.16106897233201,2.19664031620553,2.23221166007905,2.26778300395256,2.30335434782608,2.3389256916996,2.37449703557313,2.41006837944663,2.44563972332016,2.48121106719368,2.51678241106718,252052.310316162,1561471219.9205,-70.4044725296454,0.0355713438735183,0.738215217391286,0.773786561264814,0.809357905138327,0.844929249011841,0.880500592885369,0.916071936758883,0.951643280632396,0.987214624505924,1.02278596837944,1.05835731225295,1.09392865612648,1.12949999999999,1.16507134387351,1.20064268774703,1.23621403162055,1.27178537549406,1.30735671936759,1.3429280632411,1.37849940711462,1.41407075098815,1.44964209486166,1.48521343873517,1.52078478260869
"1112",1112,"Lund",1112,"11",-40157.7954545454,20.6077075098814,0.9225,0.9162,1.0242,1.026,0.9954,1.0503,1.0953,1.1097,1.089,1.1142,1.179,1.1538,1.1673,1.1565,1.1709,1.2132,1.2708,1.3554,1.3392,1.3806,1.2609,1.2771,1.3176,1.3784371541502,1.3969840909091,1.41553102766799,1.43407796442688,1.45262490118577,1.47117183794466,1.48971877470356,1.50826571146246,1.52681264822135,1.54535958498024,1.56390652173913,1.58245345849803,1.60100039525692,1.61954733201581,1.63809426877471,1.6566412055336,1.67518814229249,1.69373507905139,1.71228201581028,1.73082895256917,1.74937588932807,1.76792282608696,1.78646976284585,1.80501669960475,1.82356363636364,1.84211057312253,1.86065750988143,1.87920444664032,123940.408526843,410542779.910504,-36.1420159090913,0.0185469367588935,0.951857608695647,0.970404545454542,0.98895148221343,1.00749841897233,1.02604535573122,1.04459229249012,1.063139229249,1.0816861660079,1.10023310276679,1.11878003952569,1.13732697628458,1.15587391304347,1.17442084980237,1.19296778656126,1.21151472332016,1.23006166007904,1.24860859683794,1.26715553359683,1.28570247035573,1.30424940711463,1.32279634387351,1.34134328063241,1.3598902173913
"5520",5520,"Bardu",5416,"54",-20514.9199604743,12.6215415019763,3.897,4.8411,5.0274,4.1625,3.7548,3.9177,3.8664,4.0959,3.7854,4.7088,5.1615,5.0589,4.068,4.5117,4.5108,4.1976,4.0482,4.7052,4.3947,4.6962,4.8726,4.4208,4.0437,4.51661264822134,4.52797203557312,4.5393314229249,4.55069081027668,4.56205019762846,4.57340958498024,4.58476897233202,4.5961283596838,4.60748774703558,4.61884713438735,4.63020652173913,4.64156590909091,4.65292529644269,4.66428468379447,4.67564407114625,4.68700345849802,4.6983628458498,4.70972223320158,4.72108162055336,4.73244100790514,4.74380039525692,4.7551597826087,4.76651916996048,4.77787855731225,4.78923794466403,4.80059733201581,4.81195671936759,4.82331610671937,305358.015672612,2703420207.40831,-18.4634279644263,0.0113593873517784,4.25534673913043,4.26670612648221,4.27806551383399,4.28942490118577,4.30078428853755,4.31214367588932,4.3235030632411,4.33486245059288,4.34622183794466,4.35758122529644,4.36894061264822,4.38029999999999,4.39165938735177,4.40301877470355,4.41437816205533,4.42573754940711,4.43709693675888,4.44845632411067,4.45981571146244,4.47117509881422,4.482534486166,4.49389387351778,4.50525326086956
"5014",5014,"Frøya",5014,"50",-176820.589920949,93.1017786561264,8.1063,8.0163,8.6346,9.0423,8.2377,9.5409,9.6984,10.3986,8.973,8.3961,7.9254,8.2539,9.1917,10.7586,10.8099,9.8883,10.0044,9.9666,9.6705,9.8991,9.3528,10.0377,10.6236,10.3718774703557,10.4556690711462,10.5394606719367,10.6232522727273,10.7070438735178,10.7908354743083,10.8746270750988,10.9584186758893,11.0422102766798,11.1260018774703,11.2097934782609,11.2935850790514,11.3773766798419,11.4611682806324,11.5449598814229,11.6287514822134,11.7125430830039,11.7963346837944,11.880126284585,11.9639178853755,12.047709486166,12.1315010869565,12.215292687747,12.2990842885375,12.382875889328,12.4666674901186,12.5504590909091,12.6342506916996,2430236.06698681,241697945.857161,-159.138530928855,0.0837916007905144,8.44467065217387,8.5284622529644,8.61225385375491,8.69604545454541,8.77983705533592,8.86362865612645,8.94742025691696,9.03121185770746,9.11500345849799,9.1987950592885,9.28258666007901,9.36637826086954,9.45016986166004,9.53396146245055,9.61775306324108,9.70154466403159,9.78533626482209,9.86912786561263,9.95291946640313,10.0367110671936,10.1205026679842,10.2042942687747,10.2880858695652
"1811",1811,"Bindal",1811,"18",1836.21343873518,-0.67588932806324,0.3537,0.4887,0.5274,0.4563,0.3942,0.3672,0.4374,0.513,0.4608,0.4284,0.4203,0.4122,0.3654,0.3681,0.3708,0.405,0.4608,0.5103,0.4491,0.4149,0.4059,0.3996,0.4644,0.422000395256917,0.42139209486166,0.420783794466403,0.420175494071146,0.419567193675889,0.418958893280632,0.418350592885375,0.417742292490118,0.417133992094862,0.416525691699605,0.415917391304348,0.415309090909091,0.414700790513834,0.414092490118577,0.41348418972332,0.412875889328063,0.412267588932806,0.411659288537549,0.411050988142292,0.410442687747036,0.409834387351779,0.409226086956522,0.408617786561265,0.408009486166008,0.407401185770751,0.406792885375494,0.406184584980237,0.40557628458498,702739.357517822,1265462081.63589,1.65259209486187,-0.000608300395257022,0.435991304347827,0.43538300395257,0.434774703557313,0.434166403162056,0.433558102766799,0.432949802371542,0.432341501976285,0.431733201581028,0.431124901185771,0.430516600790514,0.429908300395257,0.4293,0.428691699604743,0.428083399209486,0.427475098814229,0.426866798418972,0.426258498023715,0.425650197628458,0.425041897233201,0.424433596837944,0.423825296442687,0.42321699604743,0.422608695652173
"1554",1554,"Averøy",1554,"15",-53881.2490118577,27.7233201581028,1.3518,1.4184,1.4472,1.4661,1.4742,1.5228,1.5354,1.5453,1.5552,1.6659,1.7091,1.674,1.7208,1.8999,1.8936,1.854,1.9062,1.9836,1.8081,1.8432,1.7073,1.8144,1.9197,1.98272490118577,2.00767588932807,2.03262687747036,2.05757786561265,2.08252885375494,2.10747984189723,2.13243083003953,2.15738181818182,2.18233280632411,2.2072837944664,2.23223478260869,2.25718577075099,2.28213675889328,2.30708774703558,2.33203873517787,2.35698972332016,2.38194071146245,2.40689169960474,2.43184268774704,2.45679367588933,2.48174466403162,2.50669565217392,2.5316466403162,2.5565976284585,2.58154861660079,2.60649960474308,2.63145059288538,2.65640158102767,435361.342800891,176156727.680149,-48.4931241106724,0.0249509881422927,1.40885217391303,1.43380316205533,1.45875415019762,1.48370513833991,1.50865612648221,1.53360711462449,1.55855810276679,1.58350909090908,1.60846007905138,1.63341106719367,1.65836205533596,1.68331304347826,1.70826403162054,1.73321501976284,1.75816600790513,1.78311699604743,1.80806798418972,1.83301897233201,1.85796996047431,1.88292094861659,1.90787193675889,1.93282292490118,1.95777391304348
"4217",4217,"Åmli",4217,"42",-38548.0385375494,19.649209486166,0.7137,0.7047,0.7326,0.7605,0.7389,0.7731,0.7569,0.8019,0.7812,0.7695,0.8001,0.8181,0.8397,0.8901,0.9225,0.9783,1.0485,1.0413,1.053,1.0179,1.0161,1.0251,1.0233,1.08208102766798,1.09976531620553,1.11744960474308,1.13513389328063,1.15281818181818,1.17050247035573,1.18818675889328,1.20587104743083,1.22355533596838,1.24123962450593,1.25892391304348,1.27660820158102,1.29429249011857,1.31197677865613,1.32966106719368,1.34734535573122,1.36502964426877,1.38271393280632,1.40039822134387,1.41808250988142,1.43576679841897,1.45345108695652,1.47113537549407,1.48881966403162,1.50650395256917,1.52418824110672,1.54187252964427,1.55955681818182,203782.203057915,1133809153.85384,-34.693234683795,0.0176842885375497,0.675342391304341,0.693026679841886,0.710710968379438,0.728395256916983,0.746079545454535,0.763763833992087,0.781448122529632,0.799132411067184,0.816816699604736,0.834500988142281,0.852185276679833,0.869869565217385,0.88755385375493,0.905238142292482,0.922922430830035,0.94060671936758,0.958291007905132,0.975975296442684,0.993659584980229,1.01134387351778,1.02902816205533,1.04671245059288,1.06439673913043
"1101",1101,"Eigersund",1101,"11",-170911.672924901,90.2994071146245,8.3574,8.5446,9.2457,9.2367,8.8533,9.1962,9.1944,9.4284,9.4113,9.5976,9.4878,9.2691,9.6219,10.197,10.0584,9.6327,9.6705,10.2321,10.5444,10.5075,10.197,10.242,10.359,10.5876249011858,10.668894367589,10.7501638339921,10.8314333003953,10.9127027667984,10.9939722332016,11.0752416996048,11.1565111660079,11.2377806324111,11.3190500988143,11.4003195652174,11.4815890316206,11.5628584980237,11.6441279644269,11.7253974308301,11.8066668972332,11.8879363636364,11.9692058300395,12.0504752964427,12.1317447628459,12.213014229249,12.2942836956522,12.3755531620554,12.4568226284585,12.5380920948617,12.6193615612648,12.700631027668,12.7819004940712,331357.709431895,434969035.155613,-153.820505632412,0.0812694664031626,8.718427173913,8.79969664031617,8.88096610671934,8.96223557312248,9.04350503952566,9.12477450592883,9.20604397233197,9.28731343873514,9.36858290513831,9.44985237154145,9.53112183794462,9.6123913043478,9.69366077075097,9.77493023715411,9.85619970355728,9.93746916996045,10.0187386363636,10.1000081027668,10.1812775691699,10.2625470355731,10.3438165019762,10.4250859683794,10.5063554347826
"4032",4032,"Fyresdal",3823,"38",-27906.6096837945,14.3745059288538,0.7506,0.747,0.7452,0.8244,0.7929,0.8298,0.8145,0.8982,0.8397,0.8775,0.8424,0.8343,0.9198,0.954,1.0053,1.0557,1.0548,1.0197,1.035,0.9765,0.9666,0.9792,0.9477,1.05571422924901,1.06865128458498,1.08158833992095,1.09452539525692,1.10746245059289,1.12039950592885,1.13333656126482,1.14627361660079,1.15921067193676,1.17214772727273,1.18508478260869,1.19802183794466,1.21095889328063,1.2238959486166,1.23683300395257,1.24977005928854,1.26270711462451,1.27564416996047,1.28858122529644,1.30151828063241,1.31445533596838,1.32739239130435,1.34032944664032,1.35326650197628,1.36620355731225,1.37914061264822,1.39207766798419,1.40501472332016,181207.123505391,1283945777.93285,-25.1159487154153,0.0129370553359685,0.758161956521736,0.771099011857704,0.784036067193671,0.796973122529639,0.809910177865611,0.822847233201578,0.835784288537546,0.848721343873514,0.861658399209485,0.874595454545453,0.887532509881421,0.900469565217389,0.913406620553356,0.926343675889328,0.939280731225296,0.952217786561263,0.965154841897231,0.978091897233199,0.99102895256917,1.00396600790514,1.01690306324111,1.02984011857707,1.04277717391304
"4203",4203,"Arendal",4203,"42",-560032.376482213,286.686758893281,11.7918,11.8566,12.5001,13.311,13.7331,13.5135,13.8402,13.7034,13.6872,14.4531,14.6052,14.0238,14.7114,14.9553,15.2316,15.4719,16.3683,17.1216,17.5833,17.6679,17.2161,16.9992,17.0946,17.941443083004,18.199461166008,18.4574792490119,18.7154973320158,18.9735154150198,19.2315334980238,19.4895515810277,19.7475696640316,20.0055877470356,20.2636058300396,20.5216239130436,20.7796419960474,21.0376600790514,21.2956781620554,21.5536962450594,21.8117143280632,22.0697324110672,22.3277504940712,22.5857685770752,22.843786660079,23.101804743083,23.359822826087,23.617840909091,23.8758589920948,24.1338770750988,24.3918951581028,24.6499132411068,24.9079313241108,443514.775281296,270860095.59326,-504.029138833998,0.258018083003956,12.0070271739129,12.2650452569169,12.5230633399208,12.7810814229248,13.0390995059288,13.2971175889327,13.5551356719367,13.8131537549406,14.0711718379446,14.3291899209485,14.5872080039525,14.8452260869565,15.1032441699604,15.3612622529644,15.6192803359683,15.8772984189723,16.1353165019761,16.3933345849802,16.6513526679842,16.909370750988,17.167388833992,17.4254069169959,17.6834249999999
"3112",3112,"Råde",3017,"30",-187830.530632411,96.8053359683794,5.0409,4.9671,5.0625,5.2929,5.6142,5.715,5.9805,5.9634,6.1569,6.2946,6.1992,6.1245,6.2901,6.462,6.435,6.4341,6.5709,6.8805,6.9093,6.9219,6.8706,6.7266,6.7788,7.20599762845852,7.29312243083004,7.38024723320158,7.46737203557313,7.55449683794467,7.64162164031622,7.72874644268776,7.81587124505931,7.90299604743083,7.99012084980237,8.07724565217392,8.16437045454546,8.25149525691701,8.33862005928855,8.4257448616601,8.51286966403162,8.59999446640316,8.68711926877471,8.77424407114625,8.8613688735178,8.94849367588934,9.03561847826089,9.12274328063241,9.20986808300395,9.2969928853755,9.38411768774704,9.47124249011859,9.55836729249013,106634.909905296,118834333.742691,-169.047477569172,0.0871248023715425,5.20212717391297,5.28925197628453,5.37637677865607,5.4635015810276,5.55062638339916,5.6377511857707,5.72487598814223,5.81200079051379,5.89912559288533,5.98625039525686,6.07337519762842,6.16049999999996,6.24762480237149,6.33474960474302,6.42187440711459,6.50899920948612,6.59612401185765,6.68324881422922,6.77037361660075,6.85749841897228,6.94462322134385,7.03174802371538,7.11887282608691
"5044",5044,"Namsskogan",5044,"50",20191.6956521739,-9.73913043478261,0.5643,0.6012,0.6255,0.6552,0.621,0.6165,0.6165,0.6138,0.5715,0.5418,0.5823,0.5751,0.5355,0.5364,0.522,0.4689,0.4977,0.4914,0.4842,0.4536,0.4986,0.4608,0.4167,0.440491304347826,0.431726086956524,0.422960869565219,0.414195652173913,0.405430434782611,0.396665217391306,0.3879,0.379134782608698,0.370369565217392,0.361604347826087,0.352839130434785,0.344073913043479,0.335308695652174,0.326543478260871,0.317778260869566,0.309013043478264,0.300247826086958,0.291482608695653,0.282717391304351,0.273952173913045,0.26518695652174,0.256421739130437,0.247656521739132,0.238891304347826,0.230126086956524,0.221360869565219,0.212595652173913,0.203830434782611,228225.457282225,1416337362.08012,18.1725260869569,-0.00876521739130455,0.642091304347833,0.633326086956526,0.624560869565222,0.615795652173919,0.607030434782615,0.598265217391308,0.589500000000005,0.580734782608701,0.571969565217394,0.56320434782609,0.554439130434787,0.545673913043483,0.536908695652176,0.528143478260873,0.519378260869569,0.510613043478262,0.501847826086959,0.493082608695655,0.484317391304351,0.475552173913044,0.466786956521741,0.458021739130437,0.44925652173913
"4616",4616,"Tysnes",4616,"46",-24023.347826087,12.3913043478261,0.6795,0.693,0.7029,0.7155,0.7362,0.7713,0.747,0.7434,0.7533,0.7668,0.8037,0.7911,0.8505,0.819,0.8595,0.8667,0.8613,0.8775,0.8847,0.8676,0.864,0.9081,0.9756,0.939834782608694,0.950986956521736,0.962139130434781,0.973291304347826,0.984443478260868,0.995595652173913,1.00674782608695,1.0179,1.02905217391304,1.04020434782609,1.05135652173913,1.06250869565217,1.07366086956522,1.08481304347826,1.0959652173913,1.10711739130435,1.11826956521739,1.12942173913043,1.14057391304348,1.15172608695652,1.16287826086956,1.17403043478261,1.18518260869565,1.19633478260869,1.20748695652174,1.21863913043478,1.22979130434783,1.24094347826087,426537.249699428,256655255.74185,-21.6210130434785,0.0111521739130436,0.683334782608686,0.694486956521732,0.705639130434776,0.716791304347819,0.727943478260862,0.739095652173905,0.750247826086948,0.761399999999991,0.772552173913038,0.783704347826081,0.794856521739124,0.806008695652167,0.81716086956521,0.828313043478254,0.839465217391297,0.850617391304343,0.861769565217386,0.87292173913043,0.884073913043473,0.895226086956516,0.906378260869559,0.917530434782602,0.928682608695645
"3421",3421,"Trysil",3421,"34",-27755.3577075099,15.0928853754941,2.0304,2.268,2.025,2.0763,2.1609,2.3301,2.4219,2.2419,2.3652,2.5119,2.4831,2.3661,2.5371,2.5344,2.4426,2.2743,2.2428,2.3283,2.241,2.4417,2.6361,2.4354,2.3517,2.49979446640316,2.51337806324111,2.52696166007905,2.540545256917,2.55412885375494,2.56771245059289,2.58129604743083,2.59487964426878,2.60846324110672,2.62204683794466,2.63563043478261,2.64921403162055,2.6627976284585,2.67638122529644,2.68996482213439,2.70354841897233,2.71713201581028,2.73071561264822,2.74429920948616,2.75788280632411,2.77146640316205,2.78505,2.79863359683794,2.81221719367589,2.82580079051383,2.83938438735178,2.85296798418972,2.86655158102767,247688.863264869,3013568118.35073,-24.9798219367589,0.0135835968379447,2.18737173913043,2.20095533596837,2.21453893280632,2.22812252964426,2.24170612648221,2.25528972332015,2.2688733201581,2.28245691699604,2.29604051383398,2.30962411067193,2.32320770750987,2.33679130434782,2.35037490118576,2.36395849802371,2.37754209486165,2.3911256916996,2.40470928853754,2.41829288537549,2.43187648221343,2.44546007905138,2.45904367588932,2.47262727272727,2.48621086956521
"3440",3440,"Øyer",3440,"34",-48390.4871541502,25.1966403162055,1.9062,1.8891,1.8351,1.7964,1.6974,1.8828,1.9584,1.9908,1.9485,1.971,2.0241,2.0151,2.0934,2.2158,2.2599,2.2131,2.1294,2.2185,2.2176,2.2167,2.2599,2.2851,2.1708,2.32408458498024,2.34676156126482,2.36943853754941,2.39211551383399,2.41479249011857,2.43746946640316,2.46014644268775,2.48282341897234,2.50550039525692,2.5281773715415,2.55085434782609,2.57353132411067,2.59620830039526,2.61888527667984,2.64156225296442,2.66423922924901,2.6869162055336,2.70959318181818,2.73227015810277,2.75494713438735,2.77762411067194,2.80030108695652,2.82297806324111,2.84565503952569,2.86833201581028,2.89100899209486,2.91368596837945,2.93636294466403,114894.793961636,640518155.745719,-43.551438438736,0.0226769762845854,1.80251413043477,1.82519110671936,1.84786808300394,1.87054505928852,1.89322203557311,1.9158990118577,1.93857598814228,1.96125296442687,1.98392994071146,2.00660691699604,2.02928389328062,2.05196086956521,2.07463784584979,2.09731482213438,2.11999179841897,2.14266877470355,2.16534575098814,2.18802272727272,2.21069970355731,2.23337667984189,2.25605365612648,2.27873063241106,2.30140760869565
"5510",5510,"Kvæfjord",5411,"54",-5120.79940711462,2.88833992094862,0.5067,0.5373,0.6129,0.612,0.5958,0.621,0.6012,0.6003,0.6228,0.6786,0.6435,0.6723,0.6597,0.6246,0.6264,0.6255,0.666,0.6363,0.5976,0.6435,0.6669,0.6273,0.5562,0.650081027667984,0.652680533596838,0.655280039525692,0.657879545454545,0.660479051383399,0.663078557312253,0.665678063241106,0.66827756916996,0.670877075098814,0.673476581027668,0.676076086956522,0.678675592885375,0.681275098814229,0.683874604743083,0.686474110671936,0.68907361660079,0.691673122529644,0.694272628458498,0.696872134387352,0.699471640316205,0.702071146245059,0.704670652173913,0.707270158102766,0.70986966403162,0.712469169960474,0.715068675889328,0.717668181818182,0.720267687747035,333141.303724242,512241730.835046,-4.60871946640303,0.00259950592885369,0.590292391304348,0.592891897233201,0.595491403162055,0.598090909090908,0.600690415019763,0.603289920948616,0.60588942687747,0.608488932806323,0.611088438735177,0.613687944664031,0.616287450592885,0.618886956521738,0.621486462450592,0.624085968379445,0.626685474308299,0.629284980237153,0.631884486166006,0.63448399209486,0.637083498023714,0.639683003952568,0.642282509881421,0.644882015810275,0.647481521739128
"5032",5032,"Selbu",5032,"50",-21063.4001976285,11.0227272727273,0.792,0.8586,0.8766,0.9729,1.0539,1.0143,0.9774,0.9666,0.9306,0.9576,0.8559,0.8217,0.9018,0.9954,1.107,1.1565,1.206,1.0818,1.0935,1.0881,1.1385,1.0854,0.9063,1.11201936758893,1.12193982213439,1.13186027667984,1.1417807312253,1.15170118577075,1.16162164031621,1.17154209486166,1.18146254940711,1.19138300395257,1.20130345849802,1.21122391304348,1.22114436758893,1.23106482213439,1.24098527667984,1.2509057312253,1.26082618577075,1.27074664031621,1.28066709486166,1.29058754940711,1.30050800395257,1.31042845849802,1.32034891304348,1.33026936758893,1.34018982213439,1.35011027667984,1.3600307312253,1.36995118577075,1.37987164031621,150930.131732059,1235005815.03426,-18.9570601778657,0.00992045454545457,0.883848913043476,0.893769367588931,0.903689822134382,0.913610276679837,0.923530731225291,0.933451185770746,0.943371640316201,0.953292094861656,0.96321254940711,0.973133003952565,0.98305345849802,0.992973913043475,1.00289436758893,1.01281482213438,1.02273527667984,1.03265573122529,1.04257618577075,1.0524966403162,1.06241709486166,1.07233754940711,1.08225800395257,1.09217845849802,1.10209891304347
"3110",3110,"Hvaler",3011,"30",-136517.074110672,72.653162055336,7.9416,7.7292,7.9614,8.2521,8.2674,8.2665,8.3601,8.253,8.3988,8.4726,8.3799,8.514,8.9469,8.9829,9.0063,9.0729,8.8056,9.108,9.0684,9.0657,9.1287,9.2502,9.2484,9.41424545454546,9.47963330039526,9.54502114624505,9.61040899209488,9.67579683794467,9.74118468379447,9.80657252964426,9.87196037549409,9.93734822134388,10.0027360671937,10.0681239130435,10.1335117588933,10.1988996047431,10.2642874505929,10.3296752964427,10.3950631422925,10.4604509881423,10.5258388339921,10.5912266798419,10.6566145256917,10.7220023715415,10.7873902173913,10.8527780632411,10.9181659090909,10.9835537549407,11.0489416007905,11.1143294466403,11.1797172924901,522590.275765905,90162745.9084055,-122.865366699606,0.0653878458498032,7.91032499999996,7.97571284584977,8.04110069169955,8.10648853754937,8.17187638339918,8.23726422924896,8.30265207509878,8.36803992094859,8.43342776679837,8.49881561264819,8.564203458498,8.62959130434778,8.6949791501976,8.76036699604741,8.82575484189719,8.89114268774701,8.95653053359682,9.0219183794466,9.08730622529642,9.15269407114623,9.21808191699601,9.28346976284583,9.34885760869564
"4634",4634,"Masfjorden",4634,"46",-14108.1837944664,7.48418972332016,0.7983,0.7992,0.8532,0.8181,0.8289,0.7668,0.7614,0.7785,0.8127,0.819,0.8424,0.8433,0.8253,0.8604,0.8451,0.8343,0.8568,0.9009,0.9387,0.9396,0.9414,0.9171,0.9288,0.929098814229248,0.935834584980237,0.942570355731224,0.949306126482212,0.956041897233201,0.962777667984189,0.969513438735178,0.976249209486166,0.982984980237154,0.989720750988142,0.99645652173913,1.00319229249012,1.00992806324111,1.01666383399209,1.02339960474308,1.03013537549407,1.03687114624506,1.04360691699605,1.05034268774703,1.05707845849802,1.06381422924901,1.07055,1.07728577075099,1.08402154150198,1.09075731225296,1.09749308300395,1.10422885375494,1.11096462450593,395130.926766913,559265610.981784,-12.69736541502,0.00673577075098824,0.774176086956521,0.780911857707508,0.787647628458497,0.794383399209485,0.801119169960472,0.807854940711461,0.814590711462449,0.821326482213438,0.828062252964425,0.834798023715415,0.841533794466402,0.848269565217391,0.855005335968379,0.861741106719368,0.868476877470355,0.875212648221344,0.881948418972332,0.888684189723321,0.895419960474308,0.902155731225296,0.908891501976285,0.915627272727273,0.922363043478262
"3441",3441,"Gausdal",3441,"34",-13288.8083003953,7.25889328063241,1.1439,1.1943,1.0323,1.0764,0.9909,1.1619,1.1853,1.1853,1.0998,1.152,1.2663,1.2933,1.2591,1.1862,1.2213,1.1925,1.1007,1.1934,1.1385,1.1988,1.2825,1.2654,1.2726,1.2563395256917,1.26287252964427,1.26940553359684,1.27593853754941,1.28247154150198,1.28900454545455,1.29553754940712,1.30207055335968,1.30860355731225,1.31513656126482,1.32166956521739,1.32820256916996,1.33473557312253,1.3412685770751,1.34780158102767,1.35433458498024,1.36086758893281,1.36740059288538,1.37393359683795,1.38046660079052,1.38699960474308,1.39353260869565,1.40006561264822,1.40659861660079,1.41313162055336,1.41966462450593,1.4261976284585,1.43273063241107,171403.745406738,1192420446.75335,-11.959927470356,0.00653300395256928,1.10608043478261,1.11261343873518,1.11914644268774,1.12567944664031,1.13221245059288,1.13874545454545,1.14527845849802,1.15181146245059,1.15834446640316,1.16487747035573,1.1714104743083,1.17794347826087,1.18447648221344,1.19100948616601,1.19754249011858,1.20407549407115,1.21060849802372,1.21714150197628,1.22367450592885,1.23020750988142,1.23674051383399,1.24327351778656,1.24980652173913
"3312",3312,"Lier",3049,"30",-158269.078063241,84.6729249011858,9.9252,10.2906,9.945,10.0278,10.2816,10.1997,10.5408,10.6155,10.98,11.0079,10.719,10.7928,10.5993,10.7397,10.6371,10.8315,10.9215,11.6451,11.5263,11.5353,11.4849,11.7324,11.5902,11.721824110672,11.798029743083,11.8742353754941,11.9504410079052,12.0266466403162,12.1028522727273,12.1790579051383,12.2552635375494,12.3314691699605,12.4076748023715,12.4838804347826,12.5600860671937,12.6362916996047,12.7124973320158,12.7887029644269,12.8649085968379,12.941114229249,13.0173198616601,13.0935254940712,13.1697311264822,13.2459367588933,13.3221423913044,13.3983480237154,13.4745536561265,13.5507592885376,13.6269649209486,13.7031705533597,13.7793761857708,95954.1872241831,301939363.052218,-142.442170256919,0.0762056324110681,9.96909456521735,10.0453001976284,10.1215058300395,10.1977114624505,10.2739170948616,10.3501227272727,10.4263283596837,10.5025339920948,10.5787396245059,10.654945256917,10.731150889328,10.8073565217391,10.8835621541502,10.9597677865612,11.0359734189723,11.1121790513834,11.1883846837944,11.2645903162055,11.3407959486166,11.4170015810276,11.4932072134387,11.5694128458498,11.6456184782608
