"kommunenummer","KomNavn","area_t0","area_t1","area_t2","pop_t0","pop_t1","pop_t2","km2_change_2000_2022","km2_change_2022_2050","pop_change_2000_2022","pop_change_2022_2050","bpc_t0","bpc_t1","bpc_t2","AGR_pop_1","AGR_pop_2","AGR_bpc_1","AGR_bpc_2","APOP","ABPC","APOP_t_1_2","ABPC_t_1_2","pop_change_class_norsk","pop_change_class_t_1_2_norsk","bpc_change_class_norsk","bpc_change_class_t_1_2_norsk","combined_change_class_1","combined_change_class_2","category_1","category_2","BPC_ratio","BPC_ratio_t_1_2","Kyst","iFylke","SSB_Sentralitet","BefUtvSiste10y","SyssUtvSiste10y","Herfindahlsindeksen_omvendt","SSB_Sentr_Kl","Herfindahlsindeksen","rSkog","rDyrketMark","rUrbant","SHAPE_Length","SHAPE_Area","kommunenavn","arealnoytral","arealnoytral_cat"
4617,"Kvinnherad",6056403.26086957,6078101.08695652,6105716.50197628,13196,13017,11876,0.0216978260869505,0.0276154150197598,-179,-1141,458.957506886145,466.935629327535,514.122305656474,-0.0620605430283194,-0.327094727867883,0.0783660596379798,0.34441237121241,-82863.7594353624,104561.585522313,-558850.27835743,586465.693377191,"Stabil","Nedgang","Liten endring","Moderat økning","pop_Stabil_bpc_Liten endring","pop_Nedgang_bpc_Moderat økning","d) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.01738313966258,1.10105606290292,1,46,587,-1.9,-0.6,0.93959737,5,0.06040263,27.200281572289,1.72330209917454,0.25368069436789,639596.398959217,1096505833.27617,"Kvinnherad",0,"0"
1532,"Giske",1564963.04347824,2361697.82608694,3375723.91304349,6344,8597,9747,0.7967347826087,1.01402608695655,2253,1150,246.683960195183,274.711856006391,346.334658155688,1.3909661562687,0.449386153801545,0.490356276191095,0.830871218263685,588383.521304543,208351.261304157,356374.082145901,657652.004810649,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.1136186389623,1.2607197344538,1,15,714,15.3,14.4,0.935666662,4,0.064333338,0.639097744360902,2.41707209199469,0.521892967713401,148243.575479654,40764795.7923497,"Giske",0,"0"
4628,"Vaksdal",1210969.56521739,1230847.82608696,1256147.43083004,4192,3867,3614,0.01987826086957,0.02529960474308,-325,-253,288.876327580484,318.295274395387,347.578149095196,-0.366141399864905,-0.241364747363249,0.441794974200804,0.314816084716729,-98523.8541851696,118402.115054739,-84136.8977848457,109436.502527926,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.10183924401596,1.09199908718542,1,46,644,-6.2,-18,0.912636214,5,0.0873637860000001,34.4626646758017,0.802071908983998,0.129494311499888,332158.82793314,719112609.412491,"Vaksdal",0,"0"
3122,"Marker",1853129.34782608,2873357.60869566,4171829.94071146,3300,3578,3988,1.02022826086958,1.2984723320158,278,410,561.554347826085,803.062495443169,1046.09577249535,0.36831989410917,0.388201081038853,1.63930970153401,0.948713678728175,188136.286392157,832091.974477423,377784.652115881,920687.679899918,"Stabil","Vekst","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","f) Ekspansjon i utbygd areal","i) Rask vekst i utbygd areal",1.43007083562263,1.30263308077669,0,31,732,1.4,1.2,0.919631149,4,0.080368851,74.8964615272833,10.0365714839303,0.21313182687883,118954.491892814,412934392.55337,"Marker",0,"0"
5049,"Flatanger",393006.521739128,506836.956521738,651712.055335969,1238,1101,1210,0.11383043478261,0.144875098814231,-137,109,317.452763924982,460.342376495675,538.605004409892,-0.531664889602323,0.337717204831978,1.70362845110534,0.562332193943704,-52483.3931455057,166313.827928116,54398.1482709928,90476.9505432382,"Nedgang","Stabil","Sterk økning","Moderat økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","c) Nedgang-spredning","e) Moderat arealvekst",1.45011298942245,1.17000961004282,1,50,475,-4.3,15.2,0.789221726,6,0.210778274,15.4361764134447,0.875178833212639,0.0229613013759118,848862.391998659,458792497.606898,"Flatanger",0,"0"
5053,"Inderøy",1408001.08695652,1697938.04347826,2066948.71541502,6727,6794,7346,0.28993695652174,0.36901067193676,67,552,209.305944248033,249.917286352408,281.370639179828,0.0450582877205452,0.27937551971593,0.809316396677406,0.424264580109757,15346.0357017385,274590.920820002,146576.995524152,222433.676412607,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.19402861323541,1.12585505103104,1,50,670,2.2,2.3,0.928895754,4,0.071104246,46.1209507857881,9.94797049285485,0.210256227504365,224017.263253502,365719862.697701,"Inderøy",0,"0"
3434,"Lom",10232051.0869566,10559514.1304347,10976285.2766798,2567,2211,1916,0.327463043478099,0.4167711462451,-356,-295,3985.99574871702,4775.8996519379,5728.75014440491,-0.676307224383377,-0.510141558164179,0.825182423584336,0.651811595320484,-1551889.23541974,1879352.27889784,-1541826.94686126,1958598.09310636,"Nedgang","Nedgang","Moderat økning","Moderat økning","pop_Nedgang_bpc_Moderat økning","pop_Nedgang_bpc_Moderat økning","b) Stillstand i utbygd areal","b) Stillstand i utbygd areal",1.19816978065647,1.19951225149389,0,34,547,-6.4,-12.1,0.907659003,6,0.092340997,10.9126006451449,0.996672677859338,0.0299712986716111,236238.122675899,1972713309.24911,"Lom",0,"0"
5036,"Frosta",1372294.56521739,1468575,1591113.73517787,2430,2608,2872,0.0962804347826101,0.12253873517787,178,264,564.730273752012,563.103911042945,554.008960716528,0.321845845648872,0.34496867749243,-0.0131084488420474,-0.0581377955664597,100375.467608941,-4095.03282633023,147436.350980467,-24897.6158025971,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.997120107094203,0.983848539944304,1,50,657,0.7,0,0.894000089,5,0.105999911,17.6827296248383,10.1309831824062,0.06872574385511,79428.1806989689,76343252.8911893,"Frosta",0,"0"
3401,"Kongsvinger",4370527.17391302,5174403.26086955,6197518.28063242,17349,17949,18346,0.80387608695653,1.02311501976287,600,397,251.918103286242,288.283651505351,337.813053561126,0.154662821726936,0.0781632601799531,0.614795103714449,0.567848144274929,161877.228025504,641998.858931026,124056.343399084,899058.676363787,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.14435464440516,1.17180787671151,0,34,792,1.9,2.7,0.952867295,3,0.047132705,80.6570505089488,5.37121906507791,0.455400646437358,201894.905631458,1036228003.44365,"Kongsvinger",0,"0"
4630,"Osterøy",1534265.21739131,1554065.2173913,1579265.2173913,7006,8131,8340,0.01979999999999,0.0251999999999999,1125,209,218.993037024166,191.128424227192,189.360337816703,0.679191535120593,0.0906814448720761,-0.616701246325335,-0.0331867457613599,229949.28933979,-210149.2893398,39760.0079162632,-14560.0079162631,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.872760279616108,0.990749223106722,1,46,717,6.2,9,0.912512779,4,0.0874872209999999,51.6942626107047,3.83776151970222,0.413939160569888,168057.714913138,256589696.328788,"Osterøy",0,"0"
5035,"Stjørdal",7580514.13043476,8693285.8695652,10109540.8102767,18238,24287,26298,1.11277173913044,1.4162549407115,6049,2011,415.643937407323,357.939880164911,384.422420346669,1.31048482732001,0.284517065482337,-0.677078940505138,0.255242909911813,2327047.02409079,-1214275.28496035,746481.565849513,669773.374861987,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.861169496174166,1.07398600058076,1,50,802,9.7,5.8,0.945408487,3,0.054591513,57.7172153264976,8.90048170134517,0.470708160940217,181421.152114481,938341238.650403,"Stjørdal",0,"0"
1874,"Moskenes",181594.565217391,211275,249050.098814229,1352,982,1128,0.029680434782609,0.037775098814229,-370,146,134.315506817597,215.147657841141,220.789094693465,-1.44289337352655,0.49626348446723,2.16460866219386,0.092483275681321,-62690.1376474968,92370.5724301058,31831.1176540878,5943.9811601412,"Nedgang","Vekst","Sterk økning","Liten endring","pop_Nedgang_bpc_Sterk økning","pop_Vekst_bpc_Liten endring","c) Nedgang-spredning","g) Arealeffektiv vekst",1.60180803347833,1.02622123293803,1,18,442,-12.4,-1,0.870508238,6,0.129491762,0.130676949443016,0,0.0792630676949443,213515.135380547,118715861.115727,"Moskenes",0,"0"
4034,"Tokke",674227.173913032,1007285.86956521,1431178.75494071,2506,2140,2171,0.333058695652178,0.4238928853755,-366,31,269.045161178385,470.694331572528,659.225589562741,-0.71507665232291,0.0513777004730098,2.57500234696575,1.21032620475696,-130985.908335919,464044.603988097,17356.9977014258,406535.887674074,"Nedgang","Stabil","Sterk økning","Sterk økning","pop_Nedgang_bpc_Sterk økning","pop_Stabil_bpc_Sterk økning","c) Nedgang-spredning","f) Ekspansjon i utbygd areal",1.74949933873906,1.40053861995821,0,40,533,-3.8,-4.4,0.90937405,6,0.09062595,63.5326738304658,1.0308964228402,0.0792215970261431,191261.700308602,987687214.018098,"Tokke",0,"0"
4602,"Kinn",8161336.95652174,8552680.4347826,9050753.95256917,17705,17131,16489,0.391343478260859,0.498073517786571,-574,-642,460.962268089339,499.251674437137,548.896473562325,-0.149694200000416,-0.136321982159304,0.363359166033961,0.339143526075203,-275374.921601692,666718.399862552,-336102.380790059,834175.898576629,"Stabil","Stabil","Moderat økning","Liten endring","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","e) Moderat arealvekst","d) Stillstand i utbygd areal",1.08306407920654,1.09943842287792,1,46,663,-0.6,-1.3,0.954869141,5,0.045130859,16.2294135694933,0.810716644392326,0.238690788823655,1491976.72971137,816397028.982463,"Kinn",1,"1"
3426,"Tolga",570042.391304349,570042.392304349,570042.393304349,1812,1551,1477,0,0,-261,-74,314.592931183416,367.532167830012,385.946102440318,-0.704467473363179,-0.174443672151048,0.709465434558298,0.174748516144851,-88659.4452493017,88659.4462493017,-27867.59362991,27867.5946299101,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.16827853203012,1.05010155905271,0,34,567,-7.5,-2.7,0.896349862,5,0.103650138,38.3400441847206,2.81766676168757,0.0311787343215507,203630.057367153,1122801797.80525,"Tolga",0,"0"
5057,"Ørland",5656274.99999997,7891698.91304346,10736783.8932806,9733,10371,11228,2.23542391304349,2.84508498023714,638,857,581.14404602897,760.939052458149,956.250792062754,0.289013551037764,0.283963876113091,1.23278515316865,0.819291356289042,426157.241515807,1809266.67152768,733738.571936133,2111346.40830101,"Stabil","Stabil","Sterk økning","Moderat økning","pop_Stabil_bpc_Sterk økning","pop_Stabil_bpc_Moderat økning","f) Ekspansjon i utbygd areal","e) Moderat arealvekst",1.30938113821821,1.25667198834607,1,50,603,6.6,13.9,0.935379662,5,0.064620338,12.4289028836593,4.94464700033146,0.15512098110706,871525.288605261,457494844.194946,"Ørland",1,"1"
3407,"Gjøvik",6440468.47826086,7094279.34782609,7926402.27272727,27013,30267,33447,0.65381086956523,0.83212292490118,3254,3180,238.421074233179,234.389908078967,236.983952902421,0.518337739008068,0.35743759845166,-0.0774805474376139,0.0393163949582442,769120.528540722,-115309.658975492,749545.538869885,82577.3860312955,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.983092240620183,1.01106722061847,0,34,805,3.9,8.2,0.951837518,3,0.048162482,73.3545916466749,9.95961913844228,1.24718749534354,122130.551178744,671567701.89958,"Gjøvik",0,"0"
4623,"Samnanger",882450.000000002,882450.001000002,882450.002000002,2282,2501,2523,0,0,219,22,386.700262927258,352.838864854059,349.762188664289,0.417406909955398,0.0312835271444767,-0.415671861730837,-0.0312737395685048,80866.3133902583,-80866.3123902581,7728.51343557491,-7728.51243557477,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.912435027023583,0.991280223081314,1,46,683,2.5,-1.8,0.925079221,4,0.074920779,41.3161886376172,0.865278543849972,0.134445670159956,150693.108184443,270542639.474798,"Samnanger",1,"1"
5601,"Alta",6566713.04347823,7968678.26086957,9752997.62845849,16837,21144,23062,1.40196521739134,1.78431936758892,4307,1918,390.016810802294,376.876573064206,422.903374748872,1.04072981655428,0.31058870192413,-0.155661001370488,0.412369279831215,1650270.10296258,-248304.885571239,766780.14449635,1017539.22309257,"Vekst","Stabil","Liten endring","Moderat økning","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Moderat økning","g) Arealeffektiv vekst","e) Moderat arealvekst",0.96630853498069,1.12212699057,1,56,713,8.5,11.9,0.946202769,4,0.053797231,19.1025905462397,0.57094708755546,0.129461484111346,892866.27652002,3855565759.41439,"Alta",0,"0"
1804,"Bodø",5126576.0869565,5750589.13043478,6544787.54940711,42465,52803,56427,0.62401304347828,0.79419841897233,10338,3624,120.724740067267,108.906485056432,115.986806837278,0.995319774309955,0.237351806180297,-0.467193874358207,0.225206322729332,1183699.62733858,-559686.583860296,407513.898766888,386684.520205441,"Vekst","Stabil","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Stabil_bpc_Liten endring","g) Arealeffektiv vekst","d) Stillstand i utbygd areal",0.902105773810322,1.06501285738106,1,18,793,8.2,8.6,0.952387825,3,0.047612175,11.5878583459887,0.582386687357174,0.176725665000238,1703827.98114077,1394212013.74169,"Bodø",1,"1"
3427,"Tynset",1970158.69565218,1970158.69665218,1970158.69765218,5473,5581,5708,0,0,108,127,359.977835858246,353.011771483996,345.157445278938,0.0888624576914854,0.080392039263999,-0.0887835601307785,-0.0803274605675974,38498.9865688648,-38498.9855688647,44330.0022332364,-44330.0012332366,"Stabil","Stabil","Liten endring","Liten endring","pop_Stabil_bpc_Liten endring","pop_Stabil_bpc_Liten endring","d) Stillstand i utbygd areal","d) Stillstand i utbygd areal",0.980648629775658,0.977750526074416,0,34,647,1,-0.1,0.94046098,5,0.05953902,42.2266069586121,3.33145416059481,0.084562773233489,282765.78459643,1881210878.24533,"Tynset",0,"0"
3318,"Krødsherad",805783.695652172,955320.652173912,1145640.41501976,2254,2189,2334,0.14953695652174,0.190319762845848,-65,145,357.490548204158,436.418753848292,490.84850686365,-0.132918843988949,0.229329398968403,0.910911519949908,0.420644066727482,-25704.3194439681,175241.275965708,67191.7696457022,123127.993200146,"Stabil","Stabil","Moderat økning","Moderat økning","pop_Stabil_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","e) Moderat arealvekst","e) Moderat arealvekst",1.22078403482449,1.12471909727848,0,33,656,-0.5,1,0.894128701,5,0.105871299,76.7223883785516,2.64099551377911,0.117496261482589,90599.238452462,374984834.932903,"Krødsherad",0,"0"
1577,"Volda",2386066.30434783,2399351.08695652,2416258.99209486,9549,10809,12551,0.0132847826086899,0.0169079051383401,1260,1742,249.876039831169,221.977156717228,192.515257118545,0.564965779975979,0.535073658925378,-0.536693152640744,-0.507277091037872,296557.974658855,-283273.192050165,359775.695943664,-342867.790805324,"Vekst","Vekst","Liten endring","Liten endring","pop_Vekst_bpc_Liten endring","pop_Vekst_bpc_Liten endring","g) Arealeffektiv vekst","g) Arealeffektiv vekst",0.888349106489799,0.867275083461791,1,15,705,8.9,7.9,0.939381044,4,0.060618956,30.4734912972941,2.67190097542412,0.252368457948605,370494.572954841,880637844.988126,"Volda",0,"0"
3212,"Nesodden",3179954.34782608,4680410.86956521,6590082.80632409,15448,19939,23653,1.50045652173913,1.90967193675888,4491,3714,205.84893499651,234.736489772065,278.615093490216,1.16674520488578,0.611908644127612,0.598698671756726,0.613904111553643,990671.991535836,509784.530203295,953286.355887351,956385.580871529,"Vekst","Vekst","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Moderat økning","i) Rask vekst i utbygd areal","i) Rask vekst i utbygd areal",1.14033375871508,1.18692706771222,1,32,850,12.9,19.5,0.932341034,3,0.067658966,39.6310596310596,4.89060489060489,4.7018447018447,67151.3128514454,61504999.4529764,"Nesodden",1,"1"
5524,"Målselv",7592713.04347825,8045765.2173913,8622377.07509881,7054,6599,7087,0.453052173913051,0.576611857707508,-455,488,1076.36986723536,1219.24006931221,1216.64696981781,-0.302617140345163,0.255124881868896,0.568124217394761,-0.00760357182565397,-521215.246482632,974267.420395681,594348.690270069,-17736.8325625603,"Nedgang","Stabil","Moderat økning","Liten endring","pop_Nedgang_bpc_Moderat økning","pop_Stabil_bpc_Liten endring","b) Stillstand i utbygd areal","d) Stillstand i utbygd areal",1.13273337207387,0.997873183830098,1,55,576,2.3,1.5,0.934468705,5,0.065531295,31.0889519831493,1.0487020822099,0.0560102248453015,366845.974226252,3324350930.8176,"Målselv",0,"0"
3334,"Flesberg",938641.304347819,1412236.95652173,2014995.05928854,2491,2720,3275,0.473595652173911,0.60275810276681,229,555,376.8130487145,519.204763427107,615.265666958333,0.400562132493798,0.665368048641635,1.46770826498595,0.608112303112707,101963.150409464,371632.501764448,314886.24470386,287871.85806295,"Vekst","Vekst","Sterk økning","Moderat økning","pop_Vekst_bpc_Sterk økning","pop_Vekst_bpc_Moderat økning","h) Proporsjonal vekst","i) Rask vekst i utbygd areal",1.37788424577752,1.18501545112406,0,33,688,3,4.6,0.895861066,4,0.104138934,80.4523856133545,2.45946859817409,0.0516096883842608,117292.009554944,562778774.378058,"Flesberg",0,"0"
3224,"Rælingen",2377663.04347824,3428197.82608696,4765242.09486166,14493,19024,25355,1.05053478260872,1.3370442687747,4531,6331,164.055961048661,180.203838629466,187.940922692237,1.2442018810745,1.03126197597567,0.427643849880366,0.150252142195506,781005.317784899,269529.464823822,1166361.87937067,170682.389404028,"Vekst","Vekst","Moderat økning","Liten endring","pop_Vekst_bpc_Moderat økning","pop_Vekst_bpc_Liten endring","i) Rask vekst i utbygd areal","g) Arealeffektiv vekst",1.09842908162304,1.04293517897074,0,32,948,19.5,19.2,0.927869326,1,0.072130674,58.7332589285714,7.11495535714286,5.2734375,46289.757611603,71709144.8466741,"Rælingen",0,"0"
3101,"Halden",9678717.39130419,13459421.7391303,18271227.2727273,26733,31444,34707,3.78070434782611,4.811805533597,4711,3263,362.051299566236,428.044197275483,526.442137687709,0.740498359199893,0.353241037164143,0.763997048479381,0.741719248798955,1860937.12778281,1919767.2200433,1554352.47297769,3257453.06061931,"Vekst","Stabil","Moderat økning","Moderat økning","pop_Vekst_bpc_Moderat økning","pop_Stabil_bpc_Moderat økning","i) Rask vekst i utbygd areal","e) Moderat arealvekst",1.18227499193709,1.22987799166192,1,31,842,6.2,4.2,0.946437087,3,0.053562913,72.8013546407027,9.58982809972333,1.50129265379556,192270.711088443,642426951.063669,"Halden",0,"0"
