"kommunenummer","KomNavn","km2_2000","km2_2001","km2_2002","km2_2003","km2_2004","km2_2005","km2_2006","km2_2007","km2_2008","km2_2009","km2_2010","km2_2011","km2_2012","km2_2013","km2_2014","km2_2015","km2_2016","km2_2017","km2_2018","km2_2019","km2_2020","km2_2021","km2_2022","km2_2023","km2_2024","km2_2025","km2_2026","km2_2027","km2_2028","km2_2029","km2_2030","km2_2031","km2_2032","km2_2033","km2_2034","km2_2035","km2_2036","km2_2037","km2_2038","km2_2039","km2_2040","km2_2041","km2_2042","km2_2043","km2_2044","km2_2045","km2_2046","km2_2047","km2_2048","km2_2049","km2_2050"
1860,"Vestvågøy",0.8901,0.963,0.9387,1.2033,1.0917,0.9927,0.8748,1.0737,1.0728,1.0683,1.098,0.9972,1.2042,1.2627,1.3743,1.2591,1.3608,1.4094,1.2402,1.3176,1.251,1.2222,1.2483,1.36624268774704,1.38439298418973,1.40254328063241,1.4206935770751,1.43884387351779,1.45699416996048,1.47514446640317,1.49329476284586,1.51144505928854,1.52959535573123,1.54774565217392,1.56589594861661,1.58404624505929,1.60219654150198,1.62034683794467,1.63849713438735,1.65664743083004,1.67479772727273,1.69294802371542,1.71109832015811,1.7292486166008,1.74739891304349,1.76554920948617,1.78369950592886,1.80184980237155,1.82000009881423,1.83815039525692,1.85630069169961
1848,"Steigen",0.8892,0.9036,0.9306,0.9162,0.8406,0.8694,0.837,0.8631,0.8109,0.99,0.9576,1.0125,0.8532,0.9459,0.954,0.9009,0.9018,1.0179,1.0557,1.116,1.0773,0.9954,0.9063,1.02132924901186,1.02837806324111,1.03542687747036,1.04247569169961,1.04952450592885,1.0565733201581,1.06362213438735,1.0706709486166,1.07771976284585,1.0847685770751,1.09181739130435,1.0988662055336,1.10591501976285,1.1129638339921,1.12001264822134,1.12706146245059,1.13411027667984,1.14115909090909,1.14820790513834,1.15525671936759,1.16230553359684,1.16935434782609,1.17640316205534,1.18345197628459,1.19050079051384,1.19754960474308,1.20459841897233,1.21164723320158
4225,"Lyngdal",3.5415,3.6297,3.5703,3.5856,3.4974,3.6504,3.8178,4.0032,3.9348,4.0995,4.2201,4.2219,4.149,4.3767,4.4586,4.4424,4.5693,4.6692,4.7592,4.8078,4.7637,4.6458,4.8078,4.97947588932807,5.04580286561267,5.11212984189725,5.17845681818185,5.24478379446642,5.31111077075102,5.37743774703559,5.44376472332017,5.51009169960477,5.57641867588934,5.64274565217394,5.70907262845852,5.77539960474312,5.84172658102769,5.90805355731226,5.97438053359686,6.04070750988144,6.10703448616604,6.17336146245061,6.23968843873519,6.30601541501979,6.37234239130436,6.43866936758896,6.50499634387353,6.57132332015813,6.63765029644271,6.70397727272728,6.77030424901188
4206,"Farsund",5.355,5.5026,5.6367,5.7735,5.6628,5.6349,5.6079,5.508,5.5746,5.7393,5.9508,5.8662,5.7879,5.949,5.9949,5.6709,5.8653,5.7942,5.7969,6.0309,5.7996,5.6214,5.9787,5.94425098814229,5.96097480237154,5.9776986166008,5.99442243083004,6.01114624505929,6.02787005928854,6.04459387351779,6.06131768774704,6.07804150197629,6.09476531620554,6.11148913043479,6.12821294466404,6.14493675889328,6.16166057312253,6.17838438735178,6.19510820158103,6.21183201581028,6.22855583003953,6.24527964426878,6.26200345849802,6.27872727272728,6.29545108695653,6.31217490118577,6.32889871541502,6.34562252964427,6.36234634387352,6.37907015810277,6.39579397233202
4201,"Risør",2.7765,2.7954,2.9763,3.2697,3.3714,3.402,3.3561,3.4434,3.3768,3.5775,3.4956,3.3111,3.618,3.8475,3.9168,3.843,3.9096,3.8646,3.9681,4.0347,4.014,3.9861,4.0023,4.21768458498023,4.27148982213438,4.32529505928854,4.37910029644268,4.43290553359684,4.48671077075098,4.54051600790514,4.59432124505928,4.64812648221344,4.70193171936758,4.75573695652174,4.80954219367588,4.86334743083004,4.91715266798419,4.97095790513834,5.02476314229249,5.07856837944663,5.13237361660079,5.18617885375493,5.23998409090909,5.29378932806323,5.34759456521739,5.40139980237153,5.45520503952569,5.50901027667983,5.56281551383399,5.61662075098814,5.67042598814229
4014,"Kragerø",3.4749,3.3255,3.8259,4.1058,4.3128,4.401,4.3344,4.6026,4.5558,4.8015,4.8177,4.68,4.9599,5.3163,5.4657,5.5503,5.6763,5.6106,5.7816,5.751,5.8635,5.9859,6.0759,6.33198379446642,6.44923280632415,6.56648181818182,6.68373083003955,6.80097984189722,6.91822885375495,7.03547786561267,7.15272687747035,7.26997588932807,7.3872249011858,7.50447391304347,7.6217229249012,7.73897193675892,7.8562209486166,7.97346996047432,8.09071897233205,8.20796798418973,8.32521699604745,8.44246600790512,8.55971501976285,8.67696403162058,8.79421304347825,8.91146205533598,9.0287110671937,9.14596007905138,9.2632090909091,9.38045810276683,9.4977071146245
4226,"Hægebostad",0.4662,0.5085,0.4815,0.4833,0.4869,0.4734,0.4842,0.5184,0.4959,0.5148,0.5337,0.5643,0.5742,0.6003,0.5994,0.5832,0.6237,0.6372,0.6372,0.657,0.6111,0.6246,0.6345,0.663929644268775,0.67290385375494,0.681878063241108,0.690852272727272,0.69982648221344,0.708800691699605,0.717774901185773,0.726749110671937,0.735723320158102,0.744697529644269,0.753671739130434,0.762645948616602,0.771620158102766,0.780594367588934,0.789568577075099,0.798542786561267,0.807516996047431,0.816491205533596,0.825465415019764,0.834439624505928,0.843413833992096,0.85238804347826,0.861362252964428,0.870336462450593,0.879310671936761,0.888284881422925,0.89725909090909,0.906233300395258
1121,"Time",4.437,4.6224,4.7511,4.7583,4.5477,4.7898,4.9365,4.8834,5.2074,5.4135,5.6232,5.5233,5.5791,5.7852,5.8509,5.7834,5.9598,5.9526,5.9373,5.8455,5.6601,5.9175,5.9364,6.26021857707512,6.33370998023718,6.40720138339921,6.48069278656127,6.55418418972333,6.62767559288539,6.70116699604745,6.77465839920948,6.84814980237154,6.92164120553361,6.99513260869567,7.06862401185773,7.14211541501976,7.21560681818182,7.28909822134388,7.36258962450594,7.436081027668,7.50957243083006,7.5830638339921,7.65655523715416,7.73004664031622,7.80353804347828,7.87702944664034,7.95052084980237,8.02401225296443,8.09750365612649,8.17099505928855,8.24448646245061
4639,"Vik",2.1546,2.3229,2.5299,2.6667,2.6478,2.6532,2.5236,2.5236,2.3778,2.5425,2.6784,2.799,2.4777,2.5785,2.5065,2.5209,2.4264,2.5047,2.5038,2.5533,2.5353,2.4678,2.4606,2.54136166007905,2.5431581027668,2.54495454545455,2.54675098814229,2.54854743083004,2.55034387351779,2.55214031620553,2.55393675889328,2.55573320158103,2.55752964426877,2.55932608695652,2.56112252964427,2.56291897233202,2.56471541501976,2.56651185770751,2.56830830039526,2.570104743083,2.57190118577075,2.5736976284585,2.57549407114624,2.57729051383399,2.57908695652174,2.58088339920949,2.58267984189723,2.58447628458498,2.58627272727273,2.58806916996047,2.58986561264822
1813,"Brønnøy",0.9729,1.2978,1.2483,1.2231,1.1187,1.0755,1.2618,1.2816,1.2096,1.134,1.2105,1.1646,1.1277,1.2753,1.2501,1.296,1.3518,1.3842,1.3185,1.3041,1.2879,1.314,1.4571,1.36732411067194,1.37777104743083,1.38821798418972,1.39866492094862,1.40911185770751,1.4195587944664,1.4300057312253,1.44045266798419,1.45089960474308,1.46134654150198,1.47179347826087,1.48224041501976,1.49268735177866,1.50313428853755,1.51358122529644,1.52402816205534,1.53447509881423,1.54492203557312,1.55536897233202,1.56581590909091,1.5762628458498,1.5867097826087,1.59715671936759,1.60760365612648,1.61805059288538,1.62849752964427,1.63894446640316,1.64939140316206
1815,"Vega",0.0648,0.0675,0.0657,0.0693,0.072,0.0684,0.0594,0.063,0.063,0.0702,0.0621,0.0711,0.0711,0.0585,0.063,0.0729,0.0729,0.072,0.0756,0.0792,0.0594,0.0765,0.0765,0.0729533596837945,0.0733295454545456,0.0737057312252965,0.0740819169960475,0.0744581027667985,0.0748342885375495,0.0752104743083004,0.0755866600790515,0.0759628458498024,0.0763390316205534,0.0767152173913045,0.0770914031620554,0.0774675889328064,0.0778437747035574,0.0782199604743084,0.0785961462450593,0.0789723320158104,0.0793485177865614,0.0797247035573123,0.0801008893280633,0.0804770750988143,0.0808532608695653,0.0812294466403163,0.0816056324110673,0.0819818181818182,0.0823580039525692,0.0827341897233203,0.0831103754940712
5544,"Nordreisa - Ráisa - Raisi",1.3131,1.3383,1.2771,1.2843,1.1907,1.2078,1.206,1.2591,1.2177,1.1835,1.2735,1.3014,1.314,1.2528,1.3167,1.3482,1.2789,1.2519,1.2888,1.2024,1.1601,1.1898,1.1502,1.21880988142292,1.21600671936759,1.21320355731225,1.21040039525692,1.20759723320158,1.20479407114624,1.20199090909091,1.19918774703557,1.19638458498024,1.1935814229249,1.19077826086957,1.18797509881423,1.18517193675889,1.18236877470356,1.17956561264822,1.17676245059289,1.17395928853755,1.17115612648221,1.16835296442688,1.16554980237154,1.16274664031621,1.15994347826087,1.15714031620553,1.1543371541502,1.15153399209486,1.14873083003953,1.14592766798419,1.14312450592885
3124,"Aremark",0.6867,0.6903,0.7074,0.7497,0.7605,0.756,0.7839,0.7479,0.7911,0.8415,0.8604,0.8478,0.8991,0.9297,0.9486,0.9387,0.9198,0.9855,0.9891,0.9891,0.9603,0.9324,0.9108,1.02151778656126,1.03553448616601,1.04955118577075,1.06356788537549,1.07758458498024,1.09160128458498,1.10561798418972,1.11963468379447,1.13365138339921,1.14766808300395,1.16168478260869,1.17570148221344,1.18971818181818,1.20373488142293,1.21775158102767,1.23176828063241,1.24578498023715,1.2598016798419,1.27381837944664,1.28783507905138,1.30185177865613,1.31586847826087,1.32988517786561,1.34390187747036,1.3579185770751,1.37193527667984,1.38595197628458,1.39996867588933
3216,"Vestby",5.7321,5.9724,6.0255,6.156,6.2172,6.1929,6.4251,6.3927,6.7986,7.2324,7.2207,7.5636,7.6788,7.9902,8.0541,8.3052,8.2008,9.0018,9.1458,8.9028,8.9964,9.1296,8.9307,9.56598260869566,9.738997826087,9.91201304347828,10.0850282608696,10.2580434782609,10.4310586956522,10.6040739130435,10.7770891304348,10.9501043478261,11.1231195652174,11.2961347826087,11.46915,11.6421652173913,11.8151804347826,11.9881956521739,12.1612108695652,12.3342260869566,12.5072413043478,12.6802565217392,12.8532717391304,13.0262869565218,13.1993021739131,13.3723173913044,13.5453326086957,13.718347826087,13.8913630434783,14.0643782608696,14.2373934782609
1146,"Tysvær",5.0949,5.2011,5.3325,5.3649,5.4486,5.4504,5.6448,5.6259,5.8986,6.1569,6.7203,6.7365,6.6537,6.7653,6.7581,6.6312,6.9534,7.0542,7.155,7.1766,6.9741,7.0497,7.1964,7.57180671936762,7.67727213438738,7.78273754940714,7.8882029644269,7.99366837944666,8.09913379446642,8.20459920948618,8.31006462450594,8.4155300395257,8.52099545454546,8.62646086956525,8.73192628458501,8.83739169960477,8.94285711462453,9.04832252964429,9.15378794466405,9.25925335968381,9.36471877470357,9.47018418972333,9.57564960474309,9.68111501976288,9.78658043478264,9.8920458498024,9.99751126482216,10.1029766798419,10.2084420948617,10.3139075098814,10.4193729249012
3454,"Vang",2.0025,2.718,3.4263,3.9888,3.8457,4.1526,3.8844,3.9762,3.6297,3.7188,4.023,3.9897,3.4956,4.0329,3.9933,4.2219,3.9528,4.3632,4.2417,4.2525,4.0914,3.8943,4.1787,4.42632450592886,4.47607618577075,4.52582786561265,4.57557954545455,4.62533122529644,4.67508290513835,4.72483458498024,4.77458626482213,4.82433794466404,4.87408962450593,4.92384130434783,4.97359298418972,5.02334466403163,5.07309634387352,5.12284802371541,5.17259970355732,5.22235138339921,5.27210306324111,5.32185474308301,5.3716064229249,5.4213581027668,5.47110978260869,5.5208614624506,5.57061314229249,5.6203648221344,5.67011650197629,5.71986818181818,5.76961986166009
4647,"Sunnfjord",5.9094,6.003,6.3009,6.2505,6.3252,6.1713,6.0246,6.2073,5.9715,6.3045,6.2802,6.6132,6.2874,6.2289,6.2649,6.1569,6.1551,6.3432,6.2055,6.3378,6.1263,6.3801,6.1704,6.30295612648221,6.3100209486166,6.31708577075099,6.32415059288537,6.33121541501976,6.33828023715415,6.34534505928854,6.35240988142292,6.35947470355731,6.3665395256917,6.37360434782609,6.38066916996047,6.38773399209486,6.39479881422925,6.40186363636364,6.40892845849802,6.41599328063241,6.4230581027668,6.43012292490119,6.43718774703557,6.44425256916996,6.45131739130435,6.45838221343874,6.46544703557312,6.47251185770751,6.4795766798419,6.48664150197628,6.49370632411067
3431,"Dovre",3.4947,3.7737,3.798,4.0437,4.05,3.8583,3.708,3.8808,3.7827,3.888,3.9726,3.9816,3.9825,4.3317,4.0833,4.086,3.9951,4.2876,4.1454,4.0995,4.1211,3.9897,3.8772,4.16840158102767,4.18522055335969,4.2020395256917,4.21885849802372,4.23567747035574,4.25249644268775,4.26931541501977,4.28613438735178,4.3029533596838,4.31977233201582,4.33659130434783,4.35341027667984,4.37022924901186,4.38704822134387,4.40386719367589,4.42068616600791,4.43750513833992,4.45432411067194,4.47114308300396,4.48796205533597,4.50478102766799,4.5216,4.53841897233202,4.55523794466404,4.57205691699605,4.58887588932807,4.60569486166008,4.6225138339921
5518,"Loabák - Lavangen",0.3267,0.3726,0.3735,0.3492,0.3483,0.3771,0.3663,0.3915,0.3699,0.4122,0.4176,0.4347,0.3771,0.3852,0.3789,0.3609,0.351,0.3771,0.3618,0.387,0.405,0.3969,0.3528,0.388294861660079,0.389227766798419,0.390160671936759,0.391093577075099,0.392026482213439,0.392959387351779,0.393892292490119,0.394825197628458,0.395758102766798,0.396691007905139,0.397623913043478,0.398556818181818,0.399489723320158,0.400422628458498,0.401355533596838,0.402288438735178,0.403221343873518,0.404154249011858,0.405087154150198,0.406020059288537,0.406952964426878,0.407885869565217,0.408818774703557,0.409751679841897,0.410684584980237,0.411617490118577,0.412550395256917,0.413483300395257
3909,"Larvik",27.0774,27.2646,28.5975,29.1942,29.727,29.3256,30.1176,30.348,30.5172,31.041,30.5685,30.6585,31.6044,32.7573,32.8662,32.6421,33.0993,34.0155,34.1757,33.615,33.5655,33.5673,33.9381,35.0335173913043,35.343254347826,35.6529913043478,35.9627282608696,36.2724652173912,36.582202173913,36.8919391304348,37.2016760869564,37.5114130434782,37.82115,38.1308869565217,38.4406239130434,38.7503608695652,39.0600978260869,39.3698347826087,39.6795717391303,39.9893086956521,40.2990456521739,40.6087826086956,40.9185195652173,41.2282565217391,41.5379934782608,41.8477304347826,42.1574673913043,42.467204347826,42.7769413043478,43.0866782608696,43.3964152173912
1124,"Sola",9.7929,9.8757,10.107,10.035,10.1961,10.3635,10.6254,10.7487,11.3103,11.5182,12.0681,12.2661,12.4902,12.6972,12.8781,12.6909,12.9429,12.7926,12.8304,12.7188,12.5658,12.6963,12.7773,13.6455652173913,13.8081032608696,13.9706413043478,14.1331793478261,14.2957173913043,14.4582554347826,14.6207934782609,14.7833315217391,14.9458695652174,15.1084076086957,15.2709456521739,15.4334836956522,15.5960217391304,15.7585597826087,15.9210978260869,16.0836358695652,16.2461739130435,16.4087119565217,16.57125,16.7337880434783,16.8963260869566,17.0588641304348,17.2214021739131,17.3839402173913,17.5464782608696,17.7090163043478,17.8715543478261,18.0340923913043
1122,"Gjesdal",2.7324,2.799,2.8413,2.8602,2.6478,2.9061,3.0213,3.1473,3.384,3.4785,3.5595,3.4488,3.5649,3.6531,3.6324,3.6369,3.7881,3.6909,3.7422,3.771,3.5442,3.645,3.7134,3.97496916996047,4.02647638339921,4.07798359683794,4.12949081027667,4.18099802371541,4.23250523715414,4.28401245059289,4.33551966403162,4.38702687747035,4.43853409090909,4.49004130434782,4.54154851778656,4.59305573122529,4.64456294466402,4.69607015810277,4.7475773715415,4.79908458498024,4.85059179841897,4.9020990118577,4.95360622529644,5.00511343873517,5.0566206521739,5.10812786561265,5.15963507905138,5.21114229249012,5.26264950592885,5.31415671936758,5.36566393280632
3114,"Våler (Østfold)",1.6929,1.7019,1.7514,1.8252,1.8828,1.9359,2.0538,2.0187,2.1267,2.2149,2.3859,2.4678,2.5569,2.6478,2.6793,2.7135,2.7279,2.9988,2.9889,2.8809,2.9367,2.8962,2.8647,3.18251383399207,3.24863092885375,3.3147480237154,3.38086511857705,3.44698221343873,3.51309930830038,3.57921640316203,3.64533349802369,3.71145059288536,3.77756768774702,3.84368478260867,3.90980187747035,3.975918972332,4.04203606719365,4.10815316205533,4.17427025691698,4.24038735177863,4.30650444664031,4.37262154150196,4.43873863636361,4.50485573122527,4.57097282608694,4.6370899209486,4.70320701581025,4.76932411067193,4.83544120553358,4.90155830039523,4.96767539525691
5055,"Heim",2.0196,2.0115,2.1078,2.187,2.2149,2.1861,2.1816,2.1555,1.9791,1.9836,1.9251,2.0097,2.0295,2.1411,2.1492,1.9944,2.0952,2.1051,1.989,1.9431,1.8855,2.0916,2.1726,2.02407154150197,2.02043330039526,2.01679505928854,2.01315681818182,2.0095185770751,2.00588033596838,2.00224209486166,1.99860385375494,1.99496561264822,1.9913273715415,1.98768913043478,1.98405088932806,1.98041264822134,1.97677440711462,1.9731361660079,1.96949792490118,1.96585968379447,1.96222144268775,1.95858320158103,1.95494496047431,1.95130671936759,1.94766847826087,1.94403023715415,1.94039199604743,1.93675375494071,1.93311551383399,1.92947727272727,1.92583903162055
4613,"Bømlo",3.6036,3.7494,3.9861,4.0689,4.0545,4.0896,4.3056,4.3614,4.5675,4.6206,4.8798,4.7034,4.7709,4.7619,4.7988,5.1048,5.382,5.5665,5.5908,5.6043,5.3982,5.5359,5.8257,5.8934739130435,5.98847282608697,6.08347173913044,6.17847065217392,6.27346956521739,6.36846847826089,6.46346739130436,6.55846630434783,6.65346521739131,6.7484641304348,6.84346304347828,6.93846195652175,7.03346086956522,7.12845978260869,7.22345869565219,7.31845760869566,7.41345652173914,7.50845543478261,7.60345434782608,7.69845326086958,7.79345217391305,7.88845108695653,7.98345,8.0784489130435,8.17344782608697,8.26844673913044,8.36344565217392,8.45844456521739
1547,"Aukra",0.6561,0.6309,0.7047,0.7938,1.26,1.4877,1.5273,1.5237,1.5237,1.5831,1.6263,1.6335,1.6209,1.6713,1.6794,1.7595,1.7541,1.8198,1.7334,1.7595,1.7037,1.7316,1.7892,2.04874861660079,2.09638636363636,2.14402411067194,2.19166185770751,2.23929960474309,2.28693735177866,2.33457509881423,2.38221284584981,2.42985059288538,2.47748833992095,2.52512608695653,2.5727638339921,2.62040158102766,2.66803932806325,2.71567707509881,2.76331482213438,2.81095256916996,2.85859031620553,2.90622806324111,2.95386581027668,3.00150355731225,3.04914130434783,3.0967790513834,3.14441679841897,3.19205454545455,3.23969229249012,3.28733003952569,3.33496778656127
3328,"Ål",1.8684,1.9062,1.9314,2.1294,2.16,2.0799,1.9818,2.1096,2.1015,2.1069,2.2032,2.2401,2.1159,2.2716,2.1897,2.1672,2.2149,2.1897,2.0934,2.1834,2.0898,2.0817,2.1735,2.22005098814229,2.22900741106719,2.2379638339921,2.246920256917,2.2558766798419,2.2648331027668,2.2737895256917,2.2827459486166,2.2917023715415,2.3006587944664,2.30961521739131,2.31857164031621,2.32752806324111,2.33648448616601,2.34544090909091,2.35439733201581,2.36335375494071,2.37231017786561,2.38126660079052,2.39022302371542,2.39917944664032,2.40813586956522,2.41709229249012,2.42604871541502,2.43500513833992,2.44396156126482,2.45291798418972,2.46187440711463
1838,"Gildeskål",0.2088,0.3069,0.3519,0.288,0.2322,0.2034,0.2358,0.2493,0.2961,0.2637,0.2952,0.2772,0.2349,0.2502,0.2439,0.2421,0.2241,0.2709,0.3231,0.36,0.3177,0.2439,0.2736,0.281838735177865,0.282887252964427,0.283935770750988,0.28498428853755,0.286032806324111,0.287081324110672,0.288129841897233,0.289178359683794,0.290226877470356,0.291275395256917,0.292323913043478,0.293372430830039,0.294420948616601,0.295469466403162,0.296517984189723,0.297566501976285,0.298615019762846,0.299663537549407,0.300712055335968,0.30176057312253,0.302809090909091,0.303857608695652,0.304906126482213,0.305954644268775,0.307003162055336,0.308051679841897,0.309100197628459,0.31014871541502
4621,"Voss",6.8697,7.2891,7.3593,7.7814,7.4772,7.4466,7.1577,7.5438,7.5555,7.7562,8.0919,8.1819,7.9848,7.821,7.7769,7.6275,7.4448,7.6086,7.7544,7.6104,7.8264,7.9038,7.4754,7.87285494071147,7.89362075098814,7.91438656126483,7.9351523715415,7.95591818181819,7.97668399209486,7.99744980237154,8.01821561264822,8.0389814229249,8.05974723320158,8.08051304347826,8.10127885375495,8.12204466403162,8.14281047430831,8.16357628458498,8.18434209486166,8.20510790513834,8.22587371541502,8.2466395256917,8.26740533596838,8.28817114624506,8.30893695652174,8.32970276679842,8.3504685770751,8.37123438735178,8.39200019762846,8.41276600790514,8.43353181818182
3336,"Rollag",0.4158,0.3816,0.4185,0.4761,0.4581,0.4446,0.4347,0.4554,0.4302,0.4122,0.432,0.423,0.3852,0.3861,0.45,0.4374,0.4338,0.4023,0.405,0.4248,0.4392,0.4716,0.5004,0.441473122529644,0.442327766798419,0.443182411067194,0.444037055335969,0.444891699604743,0.445746343873518,0.446600988142293,0.447455632411067,0.448310276679842,0.449164920948617,0.450019565217391,0.450874209486166,0.451728853754941,0.452583498023716,0.45343814229249,0.454292786561265,0.45514743083004,0.456002075098814,0.456856719367589,0.457711363636364,0.458566007905138,0.459420652173913,0.460275296442688,0.461129940711463,0.461984584980237,0.462839229249012,0.463693873517787,0.464548517786561
